,Unnamed: 0,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
651,651,UTTARAKHAND,18,8,7,8,33,22
652,652,UTTARAKHAND,10,2,4,4,33,20
653,653,UTTARAKHAND,13,6,6,4,33,23
654,654,UTTARAKHAND,3,0,4,2,33,2
655,655,UTTARAKHAND,32,24,31,2,33,0
656,656,UTTARAKHAND,94,26,43,4,33,3
657,657,UTTARAKHAND,36,10,26,6,33,5
658,658,UTTARAKHAND,26,14,18,8,33,6
659,659,UTTARAKHAND,8,14,6,8,33,4
660,660,UTTARAKHAND,5,4,1,0,33,24
661,661,UTTARAKHAND,7,4,7,2,33,6
662,662,UTTARAKHAND,54,20,32,0,33,4
663,663,UTTARAKHAND,10,16,6,2,33,21
664,664,UTTARAKHAND,316,148,11,0,33,0
665,665,WEST BENGAL,202,106,56,0,34,0
666,666,WEST BENGAL,107,94,33,4,34,0
667,667,WEST BENGAL,9,0,1,4,34,22
668,668,WEST BENGAL,35,52,30,2,34,23
669,669,WEST BENGAL,76,86,30,4,34,4
670,670,WEST BENGAL,133,92,42,4,34,2
671,671,WEST BENGAL,37,72,15,8,34,20
672,672,WEST BENGAL,25,20,7,2,34,24
673,673,WEST BENGAL,46,40,21,0,34,23
674,674,WEST BENGAL,81,58,28,6,34,5
675,675,WEST BENGAL,28,4,3,0,34,4
676,676,WEST BENGAL,21,14,16,8,34,24
677,677,WEST BENGAL,18,2,10,0,34,3
678,678,WEST BENGAL,152,108,58,8,34,21
679,679,WEST BENGAL,65,38,29,0,34,6
680,680,WEST BENGAL,55,80,9,4,34,2
681,681,WEST BENGAL,120,168,59,6,34,23
682,682,WEST BENGAL,130,132,31,8,34,0
683,683,WEST BENGAL,124,142,23,4,34,5
684,684,WEST BENGAL,69,46,20,0,34,24
685,685,WEST BENGAL,23,2,11,2,34,4
686,686,WEST BENGAL,2,0,1,8,34,2
687,687,WEST BENGAL,36,62,7,8,34,5
688,688,WEST BENGAL,1594,1418,0,0,34,4
689,689,A & N ISLANDS,13,6,4,6,0,2
690,690,A & N ISLANDS,0,0,0,0,0,4
691,691,A & N ISLANDS,13,6,4,6,0,3
692,692,CHANDIGARH,15,36,22,2,5,5
693,693,CHANDIGARH,15,36,22,2,5,3
694,694,D & N HAVELI,3,12,2,8,7,2
695,695,D & N HAVELI,3,12,2,8,7,5
696,696,DAMAN & DIU,6,0,0,8,8,5
697,697,DAMAN & DIU,1,0,0,8,8,3
698,698,DAMAN & DIU,7,0,0,6,8,4
699,699,DELHI UT,29,56,42,8,9,1
700,700,DELHI UT,547,762,24,0,9,24
701,701,DELHI UT,56,48,47,0,9,20
702,702,DELHI UT,11,2,11,0,9,21
703,703,DELHI UT,2,0,2,2,9,24
704,704,DELHI UT,11,18,22,8,9,23
705,705,DELHI UT,28,56,52,2,9,3
706,706,DELHI UT,62,72,14,4,9,2
707,707,DELHI UT,134,206,2,0,9,20
708,708,DELHI UT,0,0,0,0,9,6
709,709,DELHI UT,83,130,0,2,9,23
710,710,DELHI UT,61,84,14,4,9,20
711,711,DELHI UT,70,90,58,0,9,2
712,712,LAKSHADWEEP,1,0,0,2,18,4
713,713,LAKSHADWEEP,1,0,0,2,18,5
714,714,PUDUCHERRY,25,18,4,0,26,23
715,715,PUDUCHERRY,25,18,4,0,26,6
716,716,ANDHRA PRADESH,100,74,40,0,1,22
717,717,ANDHRA PRADESH,166,56,21,0,1,3
718,718,ANDHRA PRADESH,105,56,14,2,1,0
719,719,ANDHRA PRADESH,91,32,11,4,1,1
720,720,ANDHRA PRADESH,97,50,12,0,1,5
721,721,ANDHRA PRADESH,0,2,2,0,1,24
722,722,ANDHRA PRADESH,143,92,53,8,1,1
723,723,ANDHRA PRADESH,117,114,8,6,1,22
724,724,ANDHRA PRADESH,160,198,0,2,1,21
725,725,ANDHRA PRADESH,106,96,11,4,1,5
726,726,ANDHRA PRADESH,92,82,4,8,1,1
727,727,ANDHRA PRADESH,124,90,17,2,1,21
728,728,ANDHRA PRADESH,171,170,39,0,1,2
729,729,ANDHRA PRADESH,103,136,35,8,1,1
730,730,ANDHRA PRADESH,109,82,18,4,1,20
731,731,ANDHRA PRADESH,84,92,23,2,1,24
732,732,ANDHRA PRADESH,93,70,30,2,1,5
733,733,ANDHRA PRADESH,67,42,13,8,1,24
734,734,ANDHRA PRADESH,214,98,2,2,1,5
735,735,ANDHRA PRADESH,12,0,3,0,1,2
736,736,ANDHRA PRADESH,27,28,2,6,1,21
737,737,ANDHRA PRADESH,39,62,56,0,1,5
738,738,ANDHRA PRADESH,3,2,1,0,1,0
739,739,ANDHRA PRADESH,54,28,4,2,1,23
740,740,ANDHRA PRADESH,20,16,7,6,1,0
741,741,ANDHRA PRADESH,28,24,3,8,1,1
742,742,ANDHRA PRADESH,131,104,20,0,1,2
743,743,ANDHRA PRADESH,69,108,19,6,1,22
744,744,ANDHRA PRADESH,2525,2004,48,0,1,0
745,745,ARUNACHAL PRADESH,9,6,5,0,2,24
746,746,ARUNACHAL PRADESH,6,10,9,0,2,0
747,747,ARUNACHAL PRADESH,3,2,3,6,2,3
748,748,ARUNACHAL PRADESH,3,0,0,0,2,2
749,749,ARUNACHAL PRADESH,14,6,5,0,2,21
750,750,ARUNACHAL PRADESH,3,6,42,0,2,21
751,751,ARUNACHAL PRADESH,3,22,6,0,2,2
752,752,ARUNACHAL PRADESH,0,6,1,0,2,4
753,753,ARUNACHAL PRADESH,4,8,7,6,2,0
754,754,ARUNACHAL PRADESH,8,2,8,0,2,23
755,755,ARUNACHAL PRADESH,5,4,6,8,2,3
756,756,ARUNACHAL PRADESH,0,2,0,2,2,20
757,757,ARUNACHAL PRADESH,3,2,4,0,2,5
758,758,ARUNACHAL PRADESH,61,76,36,2,2,0
759,759,ASSAM,43,110,23,0,3,6
760,760,ASSAM,47,42,20,2,3,5
761,761,ASSAM,0,0,0,0,3,2
762,762,ASSAM,57,142,18,2,3,24
763,763,ASSAM,31,66,11,2,3,1
764,764,ASSAM,30,96,11,8,3,4
765,765,ASSAM,60,92,20,6,3,6
766,766,ASSAM,97,90,23,2,3,20
767,767,ASSAM,6,0,6,0,3,20
768,768,ASSAM,24,80,10,6,3,3
769,769,ASSAM,57,84,37,6,3,2
770,770,ASSAM,60,120,23,6,3,23
771,771,ASSAM,26,48,5,8,3,5
772,772,ASSAM,37,72,14,6,3,21
773,773,ASSAM,34,82,30,0,3,4
774,774,ASSAM,41,10,20,2,3,23
775,775,ASSAM,43,46,4,8,3,24
776,776,ASSAM,62,30,13,2,3,3
777,777,ASSAM,26,138,44,8,3,21
778,778,ASSAM,23,80,2,6,3,21
779,779,ASSAM,25,4,8,4,3,21
780,780,ASSAM,78,122,17,0,3,2
781,781,ASSAM,47,54,31,6,3,24
782,782,ASSAM,0,2,0,6,3,21
783,783,ASSAM,75,114,22,0,3,3
784,784,ASSAM,109,134,35,4,3,22
785,785,ASSAM,115,82,40,8,3,2
786,786,ASSAM,1253,1940,7,8,3,2
787,787,BIHAR,61,202,36,0,4,3
788,788,BIHAR,44,0,11,2,4,0
789,789,BIHAR,96,24,26,0,4,20
790,790,BIHAR,27,46,11,8,4,2
791,791,BIHAR,100,54,35,0,4,20
792,792,BIHAR,138,40,29,4,4,2
793,793,BIHAR,100,110,58,2,4,3
794,794,BIHAR,48,34,24,2,4,0
795,795,BIHAR,107,80,4,4,4,2
796,796,BIHAR,147,34,49,8,4,5
797,797,BIHAR,60,34,44,2,4,2
798,798,BIHAR,72,104,29,8,4,2
799,799,BIHAR,218,62,12,8,4,4
800,800,BIHAR,69,32,34,2,4,22
801,801,BIHAR,6,0,7,6,4,3
802,802,BIHAR,56,30,34,4,4,6
803,803,BIHAR,73,14,20,8,4,0
804,804,BIHAR,67,154,30,0,4,20
805,805,BIHAR,14,4,17,8,4,0
806,806,BIHAR,66,30,17,6,4,6
807,807,BIHAR,30,40,10,4,4,24
808,808,BIHAR,67,4,15,4,4,3
809,809,BIHAR,50,20,41,4,4,6
810,810,BIHAR,66,62,20,4,4,0
811,811,BIHAR,97,82,42,6,4,3
812,812,BIHAR,63,22,22,2,4,23
813,813,BIHAR,130,120,2,6,4,6
814,814,BIHAR,18,4,18,6,4,21
815,815,BIHAR,175,64,3,2,4,22
816,816,BIHAR,35,22,18,6,4,23
817,817,BIHAR,69,68,24,6,4,0
818,818,BIHAR,472,74,11,8,4,2
819,819,BIHAR,29,4,15,2,4,3
820,820,BIHAR,96,92,54,2,4,4
821,821,BIHAR,132,30,30,2,4,2
822,822,BIHAR,39,22,20,0,4,21
823,823,BIHAR,119,44,9,6,4,4
824,824,BIHAR,100,24,46,0,4,2
825,825,BIHAR,33,12,6,0,4,3
826,826,BIHAR,10,28,3,6,4,23
827,827,BIHAR,54,62,27,0,4,3
828,828,BIHAR,117,16,48,4,4,24
829,829,BIHAR,43,44,35,4,4,20
830,830,BIHAR,99,32,42,4,4,6
831,831,BIHAR,3712,2080,8,0,4,2
832,832,CHHATTISGARH,30,60,18,6,6,22
833,833,CHHATTISGARH,56,144,48,0,6,3
834,834,CHHATTISGARH,19,14,2,6,6,3
835,835,CHHATTISGARH,59,18,6,8,6,24
836,836,CHHATTISGARH,16,52,6,2,6,6
837,837,CHHATTISGARH,72,264,51,8,6,23
838,838,CHHATTISGARH,2,10,0,0,6,0
839,839,CHHATTISGARH,70,92,19,8,6,22
840,840,CHHATTISGARH,43,84,18,6,6,5
841,841,CHHATTISGARH,54,70,18,0,6,23
842,842,CHHATTISGARH,18,40,3,2,6,1
843,843,CHHATTISGARH,35,74,4,4,6,2
844,844,CHHATTISGARH,40,76,18,0,6,22
845,845,CHHATTISGARH,21,116,5,0,6,1
846,846,CHHATTISGARH,15,66,9,4,6,20
847,847,CHHATTISGARH,56,78,23,6,6,20
848,848,CHHATTISGARH,86,318,36,8,6,22
849,849,CHHATTISGARH,51,124,12,4,6,1
850,850,CHHATTISGARH,101,284,30,2,6,21
851,851,CHHATTISGARH,844,1984,26,4,6,22
852,852,GOA,18,18,17,6,10,23
853,853,GOA,12,6,7,2,10,0
854,854,GOA,30,24,24,8,10,4
855,855,GUJARAT,222,24,26,2,11,4
856,856,GUJARAT,63,14,16,2,11,20
857,857,GUJARAT,6,8,1,2,11,20
858,858,GUJARAT,21,8,20,4,11,20
859,859,GUJARAT,48,16,14,8,11,23
860,860,GUJARAT,47,14,23,0,11,3
861,861,GUJARAT,59,18,46,4,11,3
862,862,GUJARAT,64,28,4,4,11,6
863,863,GUJARAT,31,14,37,6,11,6
864,864,GUJARAT,71,22,28,0,11,3
865,865,GUJARAT,39,50,24,2,11,23
866,866,GUJARAT,55,20,43,4,11,3
867,867,GUJARAT,56,18,20,4,11,22
868,868,GUJARAT,35,6,26,2,11,0
869,869,GUJARAT,49,26,52,8,11,0
870,870,GUJARAT,16,14,1,8,11,23
871,871,GUJARAT,26,10,14,8,11,2
872,872,GUJARAT,38,32,53,8,11,6
873,873,GUJARAT,83,8,14,6,11,2
874,874,GUJARAT,24,6,23,0,11,6
875,875,GUJARAT,7,8,5,8,11,23
876,876,GUJARAT,35,12,25,2,11,21
877,877,GUJARAT,41,30,33,2,11,5
878,878,GUJARAT,81,36,4,2,11,0
879,879,GUJARAT,78,20,18,8,11,0
880,880,GUJARAT,40,26,24,0,11,4
881,881,GUJARAT,56,10,25,0,11,23
882,882,GUJARAT,81,24,18,4,11,0
883,883,GUJARAT,39,6,18,6,11,4
884,884,GUJARAT,21,6,23,6,11,23
885,885,GUJARAT,1532,534,18,0,11,2
886,886,HARYANA,25,30,11,8,12,6
887,887,HARYANA,35,34,14,0,12,1
888,888,HARYANA,57,74,26,0,12,22
889,889,HARYANA,16,14,18,0,12,21
890,890,HARYANA,25,2,3,2,12,21
891,891,HARYANA,66,54,46,2,12,2
892,892,HARYANA,52,30,28,6,12,21
893,893,HARYANA,41,36,18,0,12,20
894,894,HARYANA,33,38,9,0,12,6
895,895,HARYANA,26,14,3,0,12,3
896,896,HARYANA,39,74,14,4,12,24
897,897,HARYANA,31,30,11,0,12,20
898,898,HARYANA,21,32,5,2,12,2
899,899,HARYANA,7,26,5,2,12,3
900,900,HARYANA,46,85,27,4,12,1
901,901,HARYANA,21,20,9,4,12,21
902,902,HARYANA,63,34,27,2,12,21
903,903,HARYANA,43,40,16,6,12,2
904,904,HARYANA,82,28,35,8,12,1
905,905,HARYANA,31,26,5,0,12,23
906,906,HARYANA,760,721,30,0,12,24
907,907,HIMACHAL PRADESH,11,18,1,8,13,3
908,908,HIMACHAL PRADESH,15,32,1,6,13,24
909,909,HIMACHAL PRADESH,0,0,0,4,13,2
910,910,HIMACHAL PRADESH,8,6,1,2,13,22
911,911,HIMACHAL PRADESH,28,28,2,0,13,5
912,912,HIMACHAL PRADESH,2,8,0,0,13,21
913,913,HIMACHAL PRADESH,8,28,0,6,13,1
914,914,HIMACHAL PRADESH,2,0,1,0,13,0
915,915,HIMACHAL PRADESH,5,48,3,2,13,5
916,916,HIMACHAL PRADESH,15,54,2,0,13,1
917,917,HIMACHAL PRADESH,9,22,1,8,13,4
918,918,HIMACHAL PRADESH,7,18,2,0,13,0
919,919,HIMACHAL PRADESH,13,12,4,6,13,5
920,920,HIMACHAL PRADESH,123,274,18,2,13,0
921,921,JAMMU & KASHMIR,86,32,26,8,14,21
922,922,JAMMU & KASHMIR,26,2,17,0,14,24
923,923,JAMMU & KASHMIR,121,28,15,0,14,1
924,924,JAMMU & KASHMIR,7,10,3,0,14,20
925,925,JAMMU & KASHMIR,46,24,3,4,14,20
926,926,JAMMU & KASHMIR,1,0,0,0,14,0
927,927,JAMMU & KASHMIR,1,0,0,0,14,2
928,928,JAMMU & KASHMIR,105,30,2,4,14,5
929,929,JAMMU & KASHMIR,22,14,2,2,14,24
930,930,JAMMU & KASHMIR,47,0,0,4,14,0
931,931,JAMMU & KASHMIR,23,14,4,8,14,6
932,932,JAMMU & KASHMIR,0,2,0,8,14,20
933,933,JAMMU & KASHMIR,15,22,1,8,14,5
934,934,JAMMU & KASHMIR,41,14,17,4,14,22
935,935,JAMMU & KASHMIR,56,10,0,0,14,1
936,936,JAMMU & KASHMIR,6,6,0,6,14,21
937,937,JAMMU & KASHMIR,84,18,0,4,14,0
938,938,JAMMU & KASHMIR,55,24,32,0,14,5
939,939,JAMMU & KASHMIR,2,0,0,0,14,1
940,940,JAMMU & KASHMIR,97,26,2,8,14,22
941,941,JAMMU & KASHMIR,62,14,0,2,14,0
942,942,JAMMU & KASHMIR,45,16,3,8,14,0
943,943,JAMMU & KASHMIR,86,48,33,8,14,21
944,944,JAMMU & KASHMIR,14,30,3,6,14,3
945,945,JAMMU & KASHMIR,1048,384,43,2,14,3
946,946,JHARKHAND,58,96,4,0,15,1
947,947,JHARKHAND,134,74,14,8,15,24
948,948,JHARKHAND,31,36,19,6,15,23
949,949,JHARKHAND,36,74,25,0,15,5
950,950,JHARKHAND,88,76,4,4,15,22
951,951,JHARKHAND,5,4,32,2,15,0
952,952,JHARKHAND,67,100,13,8,15,2
953,953,JHARKHAND,39,64,20,4,15,2
954,954,JHARKHAND,72,78,42,6,15,22
955,955,JHARKHAND,31,172,10,0,15,22
956,956,JHARKHAND,108,62,41,4,15,21
957,957,JHARKHAND,86,142,6,6,15,5
958,958,JHARKHAND,81,152,29,8,15,23
959,959,JHARKHAND,2,2,6,6,15,5
960,960,JHARKHAND,18,50,6,8,15,5
961,961,JHARKHAND,30,12,24,6,15,20
962,962,JHARKHAND,43,24,13,0,15,2
963,963,JHARKHAND,44,28,22,6,15,24
964,964,JHARKHAND,37,74,13,8,15,22
965,965,JHARKHAND,69,28,40,4,15,2
966,966,JHARKHAND,270,110,1,6,15,24
967,967,JHARKHAND,45,52,17,0,15,21
968,968,JHARKHAND,51,52,7,2,15,0
969,969,JHARKHAND,43,32,12,0,15,0
970,970,JHARKHAND,1488,1594,0,2,15,23
971,971,KARNATAKA,51,8,1,8,16,0
972,972,KARNATAKA,201,64,5,8,16,0
973,973,KARNATAKA,153,44,54,0,16,20
974,974,KARNATAKA,113,12,48,0,16,1
975,975,KARNATAKA,62,22,18,2,16,24
976,976,KARNATAKA,49,16,29,2,16,5
977,977,KARNATAKA,62,6,22,2,16,6
978,978,KARNATAKA,29,8,6,4,16,20
979,979,KARNATAKA,36,36,11,2,16,20
980,980,KARNATAKA,37,24,15,8,16,0
981,981,KARNATAKA,26,18,9,2,16,20
982,982,KARNATAKA,57,28,43,2,16,1
983,983,KARNATAKA,17,2,38,4,16,20
984,984,KARNATAKA,35,0,4,8,16,21
985,985,KARNATAKA,15,6,4,6,16,24
986,986,KARNATAKA,79,48,46,6,16,24
987,987,KARNATAKA,74,22,22,4,16,2
988,988,KARNATAKA,18,4,8,2,16,5
989,989,KARNATAKA,14,12,7,8,16,3
990,990,KARNATAKA,35,8,4,8,16,5
991,991,KARNATAKA,73,36,29,4,16,23
992,992,KARNATAKA,19,12,10,2,16,0
993,993,KARNATAKA,61,60,30,2,16,6
994,994,KARNATAKA,22,14,31,6,16,21
995,995,KARNATAKA,62,10,5,2,16,23
996,996,KARNATAKA,59,12,9,2,16,3
997,997,KARNATAKA,14,0,15,6,16,22
998,998,KARNATAKA,53,22,42,4,16,20
999,999,KARNATAKA,58,18,29,0,16,2
1000,1000,KARNATAKA,15,2,11,6,16,24
1001,1001,KARNATAKA,28,10,7,6,16,0
1002,1002,KARNATAKA,1627,584,12,6,16,0
1003,1003,KERALA,18,26,19,6,17,20
1004,1004,KERALA,15,0,3,4,17,5
1005,1005,KERALA,36,54,59,2,17,1
1006,1006,KERALA,32,52,9,6,17,24
1007,1007,KERALA,28,42,17,4,17,4
1008,1008,KERALA,20,50,11,4,17,22
1009,1009,KERALA,41,120,42,6,17,22
1010,1010,KERALA,20,56,5,8,17,21
1011,1011,KERALA,21,106,27,6,17,23
1012,1012,KERALA,26,140,12,4,17,6
1013,1013,KERALA,51,96,39,8,17,4
1014,1014,KERALA,28,24,19,0,17,6
1015,1015,KERALA,0,0,0,2,17,24
1016,1016,KERALA,52,60,18,4,17,20
1017,1017,KERALA,58,112,18,8,17,0
1018,1018,KERALA,8,60,12,8,17,2
1019,1019,KERALA,454,998,10,0,17,5
1020,1020,MADHYA PRADESH,69,174,23,0,19,1
1021,1021,MADHYA PRADESH,37,60,6,2,19,1
1022,1022,MADHYA PRADESH,65,230,17,2,19,20
1023,1023,MADHYA PRADESH,72,66,36,4,19,3
1024,1024,MADHYA PRADESH,62,196,43,8,19,24
1025,1025,MADHYA PRADESH,7,2,33,6,19,2
1026,1026,MADHYA PRADESH,70,152,34,2,19,4
1027,1027,MADHYA PRADESH,81,164,30,0,19,6
1028,1028,MADHYA PRADESH,49,114,20,8,19,22
1029,1029,MADHYA PRADESH,54,44,21,8,19,20
1030,1030,MADHYA PRADESH,53,194,22,0,19,0
1031,1031,MADHYA PRADESH,90,148,42,8,19,20
1032,1032,MADHYA PRADESH,26,52,0,2,19,23
1033,1033,MADHYA PRADESH,64,296,52,4,19,20
1034,1034,MADHYA PRADESH,102,138,13,8,19,5
1035,1035,MADHYA PRADESH,18,56,6,2,19,1
1036,1036,MADHYA PRADESH,48,124,40,8,19,1
1037,1037,MADHYA PRADESH,109,186,22,8,19,2
1038,1038,MADHYA PRADESH,3,2,6,6,19,20
1039,1039,MADHYA PRADESH,73,160,55,0,19,22
1040,1040,MADHYA PRADESH,2,0,11,4,19,23
1041,1041,MADHYA PRADESH,133,58,15,4,19,20
1042,1042,MADHYA PRADESH,40,74,31,0,19,23
1043,1043,MADHYA PRADESH,33,142,12,0,19,20
1044,1044,MADHYA PRADESH,37,100,16,6,19,2
1045,1045,MADHYA PRADESH,21,86,6,6,19,3
1046,1046,MADHYA PRADESH,34,90,14,6,19,23
1047,1047,MADHYA PRADESH,62,92,19,8,19,4
1048,1048,MADHYA PRADESH,48,176,10,2,19,23
1049,1049,MADHYA PRADESH,19,52,28,0,19,1
1050,1050,MADHYA PRADESH,35,70,18,4,19,2
1051,1051,MADHYA PRADESH,34,196,23,0,19,1
1052,1052,MADHYA PRADESH,36,160,27,2,19,23
1053,1053,MADHYA PRADESH,36,134,39,2,19,5
1054,1054,MADHYA PRADESH,68,64,31,4,19,24
1055,1055,MADHYA PRADESH,81,272,39,6,19,22
1056,1056,MADHYA PRADESH,62,132,47,8,19,0
1057,1057,MADHYA PRADESH,40,88,7,4,19,1
1058,1058,MADHYA PRADESH,51,144,47,6,19,20
1059,1059,MADHYA PRADESH,42,168,24,2,19,2
1060,1060,MADHYA PRADESH,20,56,13,2,19,1
1061,1061,MADHYA PRADESH,71,146,23,0,19,20
1062,1062,MADHYA PRADESH,48,92,21,6,19,21
1063,1063,MADHYA PRADESH,21,126,13,4,19,22
1064,1064,MADHYA PRADESH,45,102,34,4,19,24
1065,1065,MADHYA PRADESH,54,136,40,8,19,20
1066,1066,MADHYA PRADESH,28,40,25,0,19,3
1067,1067,MADHYA PRADESH,42,228,15,2,19,21
1068,1068,MADHYA PRADESH,2395,5782,29,6,19,21
1069,1069,MAHARASHTRA,82,90,37,2,20,4
1070,1070,MAHARASHTRA,59,56,41,0,20,5
1071,1071,MAHARASHTRA,27,36,42,0,20,1
1072,1072,MAHARASHTRA,58,132,47,0,20,23
1073,1073,MAHARASHTRA,32,16,58,8,20,4
1074,1074,MAHARASHTRA,50,24,32,6,20,22
1075,1075,MAHARASHTRA,69,50,4,6,20,23
1076,1076,MAHARASHTRA,36,64,14,2,20,20
1077,1077,MAHARASHTRA,50,60,42,8,20,0
1078,1078,MAHARASHTRA,52,58,28,6,20,2
1079,1079,MAHARASHTRA,46,32,14,4,20,5
1080,1080,MAHARASHTRA,51,44,11,6,20,4
1081,1081,MAHARASHTRA,44,50,14,6,20,20
1082,1082,MAHARASHTRA,32,34,34,8,20,0
1083,1083,MAHARASHTRA,81,44,29,8,20,0
1084,1084,MAHARASHTRA,48,28,38,6,20,20
1085,1085,MAHARASHTRA,65,34,17,6,20,21
1086,1086,MAHARASHTRA,39,8,45,2,20,3
1087,1087,MAHARASHTRA,252,256,51,6,20,21
1088,1088,MAHARASHTRA,3,4,22,6,20,2
1089,1089,MAHARASHTRA,98,98,26,8,20,21
1090,1090,MAHARASHTRA,7,0,16,6,20,2
1091,1091,MAHARASHTRA,95,132,1,4,20,1
1092,1092,MAHARASHTRA,83,58,40,2,20,22
1093,1093,MAHARASHTRA,26,56,14,4,20,4
1094,1094,MAHARASHTRA,25,24,32,2,20,5
1095,1095,MAHARASHTRA,90,76,37,0,20,5
1096,1096,MAHARASHTRA,48,48,50,2,20,6
1097,1097,MAHARASHTRA,46,56,26,6,20,23
1098,1098,MAHARASHTRA,55,38,8,6,20,2
1099,1099,MAHARASHTRA,95,102,20,4,20,20
1100,1100,MAHARASHTRA,1,3,7,2,20,6
1101,1101,MAHARASHTRA,141,84,1,0,20,4
1102,1102,MAHARASHTRA,43,58,38,8,20,4
1103,1103,MAHARASHTRA,26,26,12,8,20,5
1104,1104,MAHARASHTRA,97,66,22,4,20,20
1105,1105,MAHARASHTRA,83,62,26,4,20,5
1106,1106,MAHARASHTRA,18,22,8,6,20,4
1107,1107,MAHARASHTRA,27,60,18,8,20,21
1108,1108,MAHARASHTRA,79,66,23,8,20,1
1109,1109,MAHARASHTRA,128,84,4,8,20,21
1110,1110,MAHARASHTRA,122,102,21,8,20,21
1111,1111,MAHARASHTRA,49,74,42,4,20,2
1112,1112,MAHARASHTRA,34,58,27,2,20,20
1113,1113,MAHARASHTRA,76,130,37,0,20,5
1114,1114,MAHARASHTRA,2768,2703,36,0,20,1
1115,1115,MANIPUR,24,4,0,0,21,20
1116,1116,MANIPUR,9,0,5,0,21,24
1117,1117,MANIPUR,30,0,0,4,21,0
1118,1118,MANIPUR,24,8,0,6,21,0
1119,1119,MANIPUR,32,6,0,2,21,3
1120,1120,MANIPUR,13,0,0,4,21,5
1121,1121,MANIPUR,3,0,0,0,21,22
1122,1122,MANIPUR,27,8,0,2,21,4
1123,1123,MANIPUR,3,2,1,0,21,23
1124,1124,MANIPUR,165,28,6,8,21,21
1125,1125,MEGHALAYA,10,2,5,4,22,6
1126,1126,MEGHALAYA,10,2,1,0,22,0
1127,1127,MEGHALAYA,17,10,2,8,22,1
1128,1128,MEGHALAYA,39,4,10,0,22,21
1129,1129,MEGHALAYA,48,38,6,6,22,1
1130,1130,MEGHALAYA,16,14,11,0,22,20
1131,1131,MEGHALAYA,27,6,14,0,22,5
1132,1132,MEGHALAYA,167,76,49,8,22,22
1133,1133,MIZORAM,5,72,2,0,23,3
1134,1134,MIZORAM,6,18,1,0,23,23
1135,1135,MIZORAM,4,10,3,2,23,20
1136,1136,MIZORAM,3,4,0,0,23,24
1137,1137,MIZORAM,2,22,0,0,23,3
1138,1138,MIZORAM,1,8,0,0,23,21
1139,1139,MIZORAM,2,14,1,0,23,24
1140,1140,MIZORAM,6,4,0,0,23,5
1141,1141,MIZORAM,29,152,7,2,23,23
1142,1142,NAGALAND,32,6,31,2,24,21
1143,1143,NAGALAND,1,2,1,0,24,24
1144,1144,NAGALAND,25,18,0,0,24,5
1145,1145,NAGALAND,11,0,5,0,24,20
1146,1146,NAGALAND,1,0,3,0,24,0
1147,1147,NAGALAND,4,0,0,0,24,22
1148,1148,NAGALAND,5,2,6,0,24,23
1149,1149,NAGALAND,6,2,4,6,24,23
1150,1150,NAGALAND,6,2,0,2,24,22
1151,1151,NAGALAND,9,2,0,0,24,24
1152,1152,NAGALAND,100,34,50,0,24,3
1153,1153,ODISHA,40,50,27,0,25,22
1154,1154,ODISHA,23,94,33,6,25,20
1155,1155,ODISHA,22,24,19,2,25,0
1156,1156,ODISHA,30,20,48,4,25,2
1157,1157,ODISHA,26,54,16,2,25,5
1158,1158,ODISHA,33,30,23,0,25,22
1159,1159,ODISHA,12,4,4,6,25,1
1160,1160,ODISHA,47,64,15,6,25,24
1161,1161,ODISHA,12,14,2,0,25,21
1162,1162,ODISHA,28,24,26,0,25,4
1163,1163,ODISHA,6,16,3,2,25,1
1164,1164,ODISHA,76,68,41,2,25,1
1165,1165,ODISHA,16,34,39,8,25,1
1166,1166,ODISHA,22,36,23,0,25,3
1167,1167,ODISHA,17,22,11,8,25,4
1168,1168,ODISHA,22,36,29,0,25,2
1169,1169,ODISHA,19,64,13,4,25,3
1170,1170,ODISHA,19,18,7,2,25,22
1171,1171,ODISHA,74,84,38,2,25,5
1172,1172,ODISHA,63,104,25,8,25,23
1173,1173,ODISHA,47,60,12,2,25,24
1174,1174,ODISHA,36,30,3,2,25,2
1175,1175,ODISHA,83,136,34,4,25,22
1176,1176,ODISHA,28,18,19,2,25,6
1177,1177,ODISHA,25,34,16,8,25,21
1178,1178,ODISHA,15,10,7,4,25,21
1179,1179,ODISHA,47,82,53,2,25,24
1180,1180,ODISHA,18,30,1,8,25,24
1181,1181,ODISHA,28,36,17,8,25,22
1182,1182,ODISHA,41,30,44,6,25,24
1183,1183,ODISHA,7,12,4,8,25,20
1184,1184,ODISHA,0,2,5,2,25,23
1185,1185,ODISHA,6,0,4,0,25,2
1186,1186,ODISHA,87,42,44,8,25,23
1187,1187,ODISHA,1075,1382,45,6,25,4
1188,1188,PUNJAB,51,10,5,0,27,20
1189,1189,PUNJAB,10,22,3,0,27,22
1190,1190,PUNJAB,30,28,2,0,27,2
1191,1191,PUNJAB,34,28,3,0,27,4
1192,1192,PUNJAB,12,12,3,0,27,22
1193,1193,PUNJAB,14,0,3,0,27,4
1194,1194,PUNJAB,39,54,1,0,27,0
1195,1195,PUNJAB,5,0,0,0,27,21
1196,1196,PUNJAB,26,34,5,0,27,20
1197,1197,PUNJAB,31,38,20,0,27,5
1198,1198,PUNJAB,15,26,6,0,27,2
1199,1199,PUNJAB,59,40,11,0,27,1
